NumberOfEvents -1

Volume[0] /WorldPV/CollimeterPV/NiPlatePV
Isotope  200600000000000   2   6 0.000000000e+00  0   1.705820e-227
Isotope  300600000000000   3   6 0.000000000e+00  0    0.000000e+00
Isotope  300700000000000   3   7 0.000000000e+00  0    0.000000e+00
Isotope  400700000000000   4   7 0.000000000e+00  0    3.304056e-05
Isotope  401100000000000   4  11 0.000000000e+00  0    1.006923e-16
Isotope  501100000000000   5  11 0.000000000e+00  0    0.000000e+00
Isotope  501100987600000   5  11 9.876000000e+03  0    0.000000e+00
Isotope  501200000000000   5  12 0.000000000e+00  0    0.000000e+00
Isotope  601100000000000   6  11 0.000000000e+00  0    5.646847e-04
Isotope  601200000000000   6  12 0.000000000e+00  0    0.000000e+00
Isotope  601201030000000   6  12 1.030000000e+04  0    0.000000e+00
Isotope 1403100000000000  14  31 0.000000000e+00  0    2.056908e-04
Isotope 1503100000000000  15  31 0.000000000e+00  0    0.000000e+00
Isotope 1703700000000000  17  37 0.000000000e+00  0    0.000000e+00
Isotope 1803700000000000  18  37 0.000000000e+00  0    4.577511e-05
Isotope 1803800000000000  18  38 0.000000000e+00  0    0.000000e+00
Isotope 1804000000000000  18  40 0.000000000e+00  0    0.000000e+00
Isotope 1903800000000000  19  38 0.000000000e+00  0    4.872427e-04
Isotope 1904000000000000  19  40 0.000000000e+00  0    4.655648e-15
Isotope 1904100000000000  19  41 0.000000000e+00  0    0.000000e+00
Isotope 2004000000000000  20  40 0.000000000e+00  0    0.000000e+00
Isotope 2004100000000000  20  41 0.000000000e+00  0    2.848153e-10
Isotope 2004200000000000  20  42 0.000000000e+00  0    0.000000e+00
Isotope 2004300000000000  20  43 0.000000000e+00  0    0.000000e+00
Isotope 2004400000000000  20  44 0.000000000e+00  0    0.000000e+00
Isotope 2104100000000000  21  41 0.000000000e+00  0   1.703946e-306
Isotope 2104200000000000  21  42 0.000000000e+00  0   1.050561e-268
Isotope 2104300000000000  21  43 0.000000000e+00  0    6.344268e-04
Isotope 2104400000000000  21  44 0.000000000e+00  0    1.280071e-03
Isotope 2104400014619100  21  44 1.461910000e+02  0    9.787134e-08
Isotope 2104400027124000  21  44 2.712400000e+02  0    5.215080e-04
Isotope 2104500000000000  21  45 0.000000000e+00  0    0.000000e+00
Isotope 2104500001240000  21  45 1.240000000e+01  0    4.218231e-07
Isotope 2104600000000000  21  46 0.000000000e+00  0    8.977203e-05
Isotope 2104700000000000  21  47 0.000000000e+00  0    1.036496e-04
Isotope 2204400000000000  22  44 0.000000000e+00  0    9.826441e-08
Isotope 2204500000000000  22  45 0.000000000e+00  0    1.842919e-03
Isotope 2204600000000000  22  46 0.000000000e+00  0    0.000000e+00
Isotope 2204700000000000  22  47 0.000000000e+00  0    0.000000e+00
Isotope 2204800000000000  22  48 0.000000000e+00  0    0.000000e+00
Isotope 2204900000000000  22  49 0.000000000e+00  0    0.000000e+00
Isotope 2205000000000000  22  50 0.000000000e+00  0    0.000000e+00
Isotope 2304600000000000  23  46 0.000000000e+00  0    0.000000e+00
Isotope 2304600080146000  23  46 8.014600000e+02  0    0.000000e+00
Isotope 2304700000000000  23  47 0.000000000e+00  0    4.924154e-03
Isotope 2304800000000000  23  48 0.000000000e+00  0    2.827538e-03
Isotope 2304900000000000  23  49 0.000000000e+00  0    3.043832e-04
Isotope 2305000000000000  23  50 0.000000000e+00  0    6.225296e-22
Isotope 2305100000000000  23  51 0.000000000e+00  0    0.000000e+00
Isotope 2404800000000000  24  48 0.000000000e+00  0    3.183033e-04
Isotope 2404900000000000  24  49 0.000000000e+00  0    1.198796e-02
Isotope 2405000000000000  24  50 0.000000000e+00  0    2.815735e-22
Isotope 2405100000000000  24  51 0.000000000e+00  0    5.546259e-03
Isotope 2405200000000000  24  52 0.000000000e+00  0    0.000000e+00
Isotope 2405300000000000  24  53 0.000000000e+00  0    0.000000e+00
Isotope 2405400000000000  24  54 0.000000000e+00  0    0.000000e+00
Isotope 2505000000000000  25  50 0.000000000e+00  0    0.000000e+00
Isotope 2505100000000000  25  51 0.000000000e+00  0    1.409283e-02
